,ngram,NEG,NEUT,POS
19692,귀여워할,0,0,1
19693,때,0,0,1
19694,귀염성,0,0,1
19695,귀염성스럽다,0,0,1
19696,귀염성스레,0,0,1
19697,귀염을,0,0,1
19698,귀염을,0,0,1
19699,받을,0,0,1
19700,귀엽게,0,0,1
19701,귀엽게,0,0,1
19702,걷는,0,0,1
19703,귀엽게,0,0,1
19704,걷다,0,0,1
19705,귀엽게,0,0,1
19706,기울어지는,0,0,1
19707,귀엽게,0,0,1
19708,기울어지다,0,0,1
19709,귀엽게,0,0,1
19710,놀리며,0,0,1
19711,귀엽게,0,0,1
19712,떠서,0,0,1
19713,귀엽게,0,0,1
19714,여기다,0,0,1
19715,귀엽게,0,0,1
19716,움직이는,0,0,1
19717,귀엽게,0,0,1
19718,움직이다,0,0,1
19719,귀엽게,0,0,1
19720,움직이며,0,0,1
19721,귀엽게,0,0,1
19722,웃는,0,0,1
19723,귀엽게,0,0,1
19724,웃다,0,0,1
19725,귀엽게,0,0,1
19726,이르는,0,0,1
19727,귀엽게,0,0,1
19728,흔들리는,0,0,1
19729,귀엽게,0,0,1
19730,흔들리다,0,0,1
19731,귀엽고,0,0,1
19732,귀엽고,0,0,1
19733,보드랍게,0,0,1
19734,귀엽고,0,0,1
19735,탐스러운,0,0,1
19736,귀엽고,0,0,1
19737,탐스럽다,0,0,1
19738,귀엽고,0,0,1
19739,환하게,0,0,1
19740,귀엽다,0,0,1
19741,귀엽도록,0,0,1
19742,귀엽도록,0,0,1
19743,보드랍고,0,0,1
19744,귀요미,0,0,1
19745,귀중하게,0,0,1
19746,귀중하다,0,0,1
19747,귀중한,0,0,1
19748,귀중한,0,0,1
19749,보배,0,0,1
19750,귀중한,0,0,1
19751,자원이라는,0,0,1
19752,귀중히,0,0,1
19753,귀중히,0,0,1
19754,여기는,0,0,1
19755,귀중히,0,0,1
19756,여기다,0,0,1
19757,귀하게,0,0,1
19758,귀하고,0,0,1
19759,귀하고,0,0,1
19760,값진,0,0,1
19761,귀하고,0,0,1
19762,중요하게,0,0,1
19763,귀하고,0,0,1
19764,중요하다,0,0,1
19765,귀하다,0,0,1
19766,귀하며,0,0,1
19767,귀한,0,0,1
19768,그,0,0,1
19769,감동,0,0,1
19770,그,0,0,1
19771,긍지,0,0,1
19772,그,0,0,1
19773,사랑,0,0,1
19774,그린라이트,0,0,1
19775,극진하게,0,0,1
19776,극진하다,0,0,1
19777,극진한,0,0,1
19778,데가,0,0,1
19779,근사하다,0,0,1
19780,근심,0,0,1
19781,없이,0,0,1
19782,근심이나,0,0,1
19783,걱정이,0,0,1
19784,없고,0,0,1
19785,근하다,0,0,1
19786,긍가하다,0,0,1
19787,긍정적으로,0,0,1
19788,긍정적으로,0,0,1
19789,강조하는,0,0,1
19790,긍정적이고,0,0,1
19791,긍정적이고,0,0,1
19792,좋다,0,0,1
19793,긍정적인,0,0,1
19794,긍정적인,0,0,1
19795,범위에,0,0,1
19796,긍정적인,0,0,1
19797,태도,0,0,1
19798,긍정적인,0,0,1
19799,효과를,0,0,1
19800,긍정하는,0,0,1
19801,긍정하는,0,0,1
19802,뜻으로,0,0,1
19803,긍정할,0,0,1
19804,긍정할,0,0,1
19805,때,0,0,1
19806,긍정할,0,0,1
19807,때에,0,0,1
19808,긍지,0,0,1
19809,긍지를,0,0,1
19810,긍지를,0,0,1
19811,가지는,0,0,1
19812,긍지를,0,0,1
19813,가짐,0,0,1
19814,기대,0,0,1
19815,이상으로,0,0,1
19816,기대,0,0,1
19817,이상이다,0,0,1
19818,기대되는,0,0,1
19819,기대할,0,0,1
19820,만한,0,0,1
19821,기둥처럼,0,0,1
19822,든든히,0,0,1
19823,기미하다,0,0,1
19824,기분,0,0,1
19825,좋은,0,0,1
19826,기분이,0,0,1
19827,좋게,0,0,1
19828,기분이,0,0,1
19829,좋다,0,0,1
19830,기분이,0,0,1
19831,좋은,0,0,1
19832,기분이,0,0,1
19833,좋을,0,0,1
19834,기뻐,0,0,1
19835,기뻐서,0,0,1
19836,기뻐서,0,0,1
19837,웃는,0,0,1
19838,기뻐하고,0,0,1
19839,기뻐하고,0,0,1
19840,즐거워하다,0,0,1
19841,기뻐하고,0,0,1
19842,즐거워한다는,0,0,1
19843,기뻐하고,0,0,1
19844,즐거워함,0,0,1
19845,기뻐하는,0,0,1
19846,기뻐하다,0,0,1
19847,기뻐함과,0,0,1
19848,기뻐함과,0,0,1
19849,즐거워함,0,0,1
19850,기쁘거나,0,0,1
19851,기쁘거나,0,0,1
19852,만족스럽거나,0,0,1
19853,기쁘거나,0,0,1
19854,즐거운,0,0,1
19855,기쁘거나,0,0,1
19856,흥분하여,0,0,1
19857,기쁘게,0,0,1
19858,기쁘게,0,0,1
19859,여기다,0,0,1
19860,기쁘고,0,0,1
19861,기쁘고,0,0,1
19862,만족스럽다,0,0,1
19863,기쁘다,0,0,1
19864,기쁜,0,0,1
19865,기쁜,0,0,1
19866,마음,0,0,1
19867,기쁜,0,0,1
19868,마음으로,0,0,1
19869,기쁜,0,0,1
19870,마음을,0,0,1
19871,기쁜,0,0,1
19872,빛,0,0,1
19873,기쁜,0,0,1
19874,빛을,0,0,1
19875,기쁜,0,0,1
19876,일이,0,0,1
19877,기쁨,0,0,1
19878,기쁨과,0,0,1
19879,기쁨과,0,0,1
19880,즐거움,0,0,1
19881,기쁨을,0,0,1
19882,기쁨을,0,0,1
19883,느끼는,0,0,1
19884,기쁨을,0,0,1
19885,느끼다,0,0,1
19886,기쁨을,0,0,1
19887,느끼어,0,0,1
19888,기쁨을,0,0,1
19889,담은,0,0,1
19890,기쁨을,0,0,1
19891,아는,0,0,1
19892,기쁨을,0,0,1
19893,즐기다,0,0,1
19894,기쁨이나,0,0,1
19895,기쁨이나,0,0,1
19896,감격이,0,0,1
19897,기상이,0,0,1
19898,뛰어난,0,0,1
19899,기세,0,0,1
19900,좋게,0,0,1
19901,기세가,0,0,1
19902,좋은,0,0,1
19903,기운차게,0,0,1
19904,기운차게,0,0,1
19905,솟구쳐,0,0,1
19906,기운차고,0,0,1
19907,기운차고,0,0,1
19908,활기,0,0,1
19909,기운차다,0,0,1
19910,기특하고,0,0,1
19911,기특하고,0,0,1
19912,장하다,0,0,1
19913,기품이,0,0,1
19914,있다,0,0,1
19915,길고,0,0,1
19916,아름다워서,0,0,1
19917,깊은,0,0,1
19918,맛이,0,0,1
19919,깊은,0,0,1
19920,맛이,0,0,1
19921,있게,0,0,1
19922,깊은,0,0,1
19923,은혜,0,0,1
19924,깊은,0,0,1
19925,은혜와,0,0,1
19926,깊이,0,0,1
19927,감복하여,0,0,1
19928,깊이,0,0,1
19929,기억하다,0,0,1
19930,깊이,0,0,1
19931,따르다,0,0,1
19932,깊이,0,0,1
19933,따름,0,0,1
19934,깊이,0,0,1
19935,사귐,0,0,1
19936,깊이,0,0,1
19937,사모함,0,0,1
19938,깔끔하게,0,0,1
19939,깔끔하다,0,0,1
19940,깔끔한,0,0,1
19941,깔끔한,0,0,1
19942,데가,0,0,1
19943,깔끔해지다,0,0,1
19944,깨끗하고,0,0,1
19945,깨끗하고,0,0,1
19946,깔끔하게,0,0,1
19947,깨끗하고,0,0,1
19948,말끔하게,0,0,1
19949,깨끗하고,0,0,1
19950,매끈한,0,0,1
19951,깨끗하고,0,0,1
19952,시원스럽다,0,0,1
19953,깨끗하고,0,0,1
19954,시원하다,0,0,1
19955,깨끗하고,0,0,1
19956,시원한,0,0,1
19957,깨끗하고,0,0,1
19958,온전하다,0,0,1
19959,깨끗하고,0,0,1
19960,진실한,0,0,1
19961,깨끗하고,0,0,1
19962,칠칠한,0,0,1
19963,깨끗하다,0,0,1
19964,깨끗하다는,0,0,1
19965,깨끗하며,0,0,1
19966,깨끗하며,0,0,1
19967,단아하게,0,0,1
19968,깨끗하여,0,0,1
19969,깨끗하여,0,0,1
19970,조금도,0,0,1
19971,깨끗한,0,0,1
19972,깨끗한,0,0,1
19973,마음,0,0,1
19974,깨끗한,0,0,1
19975,모양,0,0,1
19976,깨끗한,0,0,1
19977,사랑을,0,0,1
19978,깨끗한,0,0,1
19979,상태로,0,0,1
19980,깨끗한,0,0,1
19981,생혈,0,0,1
19982,꼭,0,0,1
19983,어울리고,0,0,1
19984,꼼꼼하고,0,0,1
19985,자상하게,0,0,1
19986,꼼꼼한,0,0,1
19987,꼿꼿하며,0,0,1
19988,건장하다,0,0,1
19989,꼿꼿하며,0,0,1
19990,건장한,0,0,1
19991,꽃이,0,0,1
19992,보드랍고,0,0,1
19993,꽤,0,0,1
19994,귀여운,0,0,1
19995,꽤,0,0,1
19996,따뜻하고,0,0,1
19997,꽤,0,0,1
19998,따뜻하다,0,0,1
19999,꽤,0,0,1
20000,뜨뜻하고,0,0,1
20001,꽤,0,0,1
20002,흥분되고,0,0,1
20003,꾸준하게,0,0,1
20004,열심히,0,0,1
20005,꾸준한,0,0,1
20006,꾸준한,0,0,1
20007,데가,0,0,1
20008,꾸준함,0,0,1
20009,꾸준히,0,0,1
20010,끈기,0,0,1
20011,있는,0,0,1
20012,끈기가,0,0,1
20013,있는,0,0,1
20014,나라가,0,0,1
20015,태평한,0,0,1
20016,나아지게,0,0,1
20017,발전하다,0,0,1
20018,나아지다,0,0,1
20019,날씨가,0,0,1
20020,맑거나,0,0,1
20021,날씨가,0,0,1
20022,화창하여,0,0,1
20023,날이,0,0,1
20024,좋아지다,0,0,1
20025,남달리,0,0,1
20026,뛰어난,0,0,1
20027,남달리,0,0,1
20028,좋아하고,0,0,1
20029,남보다,0,0,1
20030,뛰어난,0,0,1
20031,남보다,0,0,1
20032,월등히,0,0,1
20033,남에게,0,0,1
20034,베풀어서,0,0,1
20035,남에게,0,0,1
20036,칭찬을,0,0,1
20037,남을,0,0,1
20038,사랑하는,0,0,1
20039,내구성이,0,0,1
20040,좋아,0,0,1
20041,너그러운,0,0,1
20042,너그러운,0,0,1
20043,마음으로,0,0,1
20044,너그러운,0,0,1
20045,모양,0,0,1
20046,너그러워,0,0,1
20047,너그러워,0,0,1
20048,보이는,0,0,1
20049,너그러이,0,0,1
20050,너그럽게,0,0,1
20051,너그럽게,0,0,1
20052,듣다,0,0,1
20053,너그럽게,0,0,1
20054,보다,0,0,1
20055,너그럽게,0,0,1
20056,용서하다,0,0,1
20057,너그럽게,0,0,1
20058,이해하다,0,0,1
20059,너그럽고,0,0,1
20060,너그럽고,0,0,1
20061,부드러운,0,0,1
20062,너그럽고,0,0,1
20063,상냥하면서,0,0,1
20064,너그럽다,0,0,1
20065,너무,0,0,1
20066,기쁘거나,0,0,1
20067,넉넉하거나,0,0,1
20068,넉넉하여,0,0,1
20069,만족하다,0,0,1
20070,넉넉하여,0,0,1
20071,만족함,0,0,1
20072,넓고,0,0,1
20073,시원스럽다,0,0,1
20074,넓은,0,0,1
20075,마음으로,0,0,1
20076,넘치는,0,0,1
20077,기쁨,0,0,1
20078,논리적인,0,0,1
20079,높고,0,0,1
20080,뛰어나다,0,0,1
20081,높고,0,0,1
20082,맑다,0,0,1
20083,높고,0,0,1
20084,빼어나게,0,0,1
20085,높은,0,0,1
20086,성적,0,0,1
20087,높은,0,0,1
20088,수준에,0,0,1
20089,높은,0,0,1
20090,작위,0,0,1
20091,높이,0,0,1
20092,평가하거나,0,0,1
20093,높이,0,0,1
20094,평가하다,0,0,1
20095,눈을,0,0,1
20096,즐겁게,0,0,1
20097,느끼는,0,0,1
20098,감동이나,0,0,1
20099,늘,0,0,1
20100,소중하게,0,0,1
20101,능란하게,0,0,1
20102,능력이,0,0,1
20103,뛰어나,0,0,1
20104,능력이,0,0,1
20105,뛰어나다,0,0,1
20106,능력이,0,0,1
20107,뛰어나다고,0,0,1
20108,능력이,0,0,1
20109,있다,0,0,1
20110,능률이,0,0,1
20111,나다,0,0,1
20112,능수능간,0,0,1
20113,능수능란,0,0,1
20114,능숙하게,0,0,1
20115,능숙하게,0,0,1
20116,다루다,0,0,1
20117,능숙하게,0,0,1
20118,처리하다,0,0,1
20119,능통한,0,0,1
20120,능통한,0,0,1
20121,재주,0,0,1
20122,능하고,0,0,1
20123,능하다,0,0,1
20124,능히,0,0,1
20125,능히,0,0,1
20126,처리하다,0,0,1
20127,능히,0,0,1
20128,해내거나,0,0,1
20129,다,0,0,1
20130,좋도록,0,0,1
20131,다,0,0,1
20132,탐스럽게,0,0,1
20133,다정하고,0,0,1
20134,다정하고,0,0,1
20135,친절하게,0,0,1
20136,다정하고,0,0,1
20137,친절하다,0,0,1
20138,다정하다,0,0,1
20139,단아하게,0,0,1
20140,단아하게,0,0,1
20141,건정히,0,0,1
20142,단정하게,0,0,1
20143,단정하게,0,0,1
20144,차린,0,0,1
20145,단정하게,0,0,1
20146,포개다,0,0,1
20147,단정하다,0,0,1
20148,단출하게,0,0,1
20149,대단하거나,0,0,1
20150,대단하거나,0,0,1
20151,강하다,0,0,1
20152,대단하고,0,0,1
20153,대단하고,0,0,1
20154,극진하게,0,0,1
20155,대단하고,0,0,1
20156,극진하다,0,0,1
20157,대단하고,0,0,1
20158,극진한,0,0,1
20159,대단하다,0,0,1
20160,대단한,0,0,1
20161,대단한,0,0,1
20162,상태에,0,0,1
20163,대단히,0,0,1
20164,괜찮음,0,0,1
20165,더,0,0,1
20166,강하게,0,0,1
20167,더,0,0,1
20168,강하고,0,0,1
20169,더,0,0,1
20170,좋게,0,0,1
20171,더없이,0,0,1
20172,뛰어난,0,0,1
20173,더할,0,0,1
20174,나위,0,0,1
20175,없이,0,0,1
20176,맑고,0,0,1
20177,더할,0,0,1
20178,나위,0,0,1
20179,없이,0,0,1
20180,좋음,0,0,1
20181,덕,0,0,1
20182,덕망이,0,0,1
20183,높고,0,0,1
20184,덕망이,0,0,1
20185,높은,0,0,1
20186,덕망이,0,0,1
20187,뛰어난,0,0,1
20188,덕을,0,0,1
20189,덕을,0,0,1
20190,보다,0,0,1
20191,덕을,0,0,1
20192,봄,0,0,1
20193,덕을,0,0,1
20194,찬미한,0,0,1
20195,덕이,0,0,1
20196,넓어,0,0,1
20197,덕이,0,0,1
20198,높고,0,0,1
20199,덕이,0,0,1
20200,있는,0,0,1
20201,덕이,0,0,1
20202,훌륭하고,0,0,1
20203,덕이라는,0,0,1
20204,덕행을,0,0,1
20205,덕행을,0,0,1
20206,닦는,0,0,1
20207,덕행이,0,0,1
20208,덕행이,0,0,1
20209,높고,0,0,1
20210,덕행이,0,0,1
20211,뛰어나,0,0,1
20212,데,0,0,1
20213,적합하다,0,0,1
20214,도덕적,0,0,1
20215,도움을,0,0,1
20216,주는,0,0,1
20217,도움이,0,0,1
20218,되는,0,0,1
20219,도움이,0,0,1
20220,될,0,0,1
20221,만한,0,0,1
20222,독창적,0,0,1
20223,독창적인,0,0,1
20224,돕는,0,0,1
20225,마음,0,0,1
20226,돕다,0,0,1
20227,동경하고,0,0,1
20228,됨됨이가,0,0,1
20229,뛰어나고,0,0,1
20230,됨됨이가,0,0,1
20231,원숙하여,0,0,1
20232,두드러지게,0,0,1
20233,뛰어나다,0,0,1
20234,두터운,0,0,1
20235,덕이라는,0,0,1
20236,두터운,0,0,1
20237,혜택이나,0,0,1
20238,드러나는,0,0,1
20239,멋,0,0,1
20240,드러내어,0,0,1
20241,뽐낼,0,0,1
20242,득템,0,0,1
20243,든든하고,0,0,1
20244,든든하고,0,0,1
20245,굳세다,0,0,1
20246,든든하고,0,0,1
20247,튼튼하다,0,0,1
20248,든든하다,0,0,1
20249,든든히,0,0,1
20250,든든히,0,0,1
20251,의지할,0,0,1
20252,듣기,0,0,1
20253,좋게,0,0,1
20254,듣기,0,0,1
20255,좋은,0,0,1
20256,듣기,0,0,1
20257,좋을,0,0,1
20258,듣기에,0,0,1
20259,상쾌하다,0,0,1
20260,들기,0,0,1
20261,좋을,0,0,1
20262,들떠서,0,0,1
20263,두근거리다,0,0,1
20264,들어맞다,0,0,1
20265,따뜻이,0,0,1
20266,따뜻이,0,0,1
20267,어루만져,0,0,1
20268,따뜻하게,0,0,1
20269,따뜻하고,0,0,1
20270,따뜻하고,0,0,1
20271,포근한,0,0,1
20272,따뜻하다,0,0,1
20273,따뜻하며,0,0,1
20274,따뜻하여,0,0,1
20275,따뜻하여,0,0,1
20276,편안하다,0,0,1
20277,따뜻하여,0,0,1
20278,편안한,0,0,1
20279,따뜻한,0,0,1
20280,따뜻한,0,0,1
20281,느낌,0,0,1
20282,따뜻한,0,0,1
20283,보호,0,0,1
20284,따스함이,0,0,1
20285,있게,0,0,1
20286,따스함이,0,0,1
20287,있다,0,0,1
20288,따위가,0,0,1
20289,기쁘고,0,0,1
20290,따위가,0,0,1
20291,상서롭다,0,0,1
20292,따위가,0,0,1
20293,흐뭇하고,0,0,1
20294,딱,0,0,1
20295,알맞다,0,0,1
20296,떳떳하고,0,0,1
20297,떳떳하고,0,0,1
20298,올바르게,0,0,1
20299,떳떳하고,0,0,1
20300,올바르다,0,0,1
20301,떳떳하다,0,0,1
20302,떳떳한,0,0,1
20303,떳떳한,0,0,1
20304,도리를,0,0,1
20305,떳떳한,0,0,1
20306,모습이나,0,0,1
20307,또는,0,0,1
20308,즐겁고,0,0,1
20309,또랑또랑하여,0,0,1
20310,똑똑하고,0,0,1
20311,똑똑하고,0,0,1
20312,뚜렷하게,0,0,1
20313,똑똑하고,0,0,1
20314,뚜렷하다,0,0,1
20315,똑똑하고,0,0,1
20316,영리하게,0,0,1
20317,똑똑하다,0,0,1
20318,똑똑한,0,0,1
20319,똑똑한,0,0,1
20320,모양,0,0,1
20321,똑바르다,0,0,1
20322,똘똘히,0,0,1
20323,뛰어나,0,0,1
20324,뛰어나,0,0,1
20325,유명한,0,0,1
20326,뛰어나,0,0,1
20327,존경받는,0,0,1
20328,뛰어나거나,0,0,1
20329,뛰어나게,0,0,1
20330,뛰어나게,0,0,1
20331,세다,0,0,1
20332,뛰어나게,0,0,1
20333,훌륭한,0,0,1
20334,뛰어나고,0,0,1
20335,뛰어나고,0,0,1
20336,특이하다,0,0,1
20337,뛰어나고,0,0,1
20338,훌륭하게,0,0,1
20339,뛰어나고,0,0,1
20340,훌륭하다,0,0,1
20341,뛰어나고,0,0,1
20342,훌륭한,0,0,1
20343,뛰어나다,0,0,1
20344,뛰어나다는,0,0,1
20345,뛰어나다는,0,0,1
20346,뜻에서,0,0,1
20347,뛰어난,0,0,1
20348,뛰어난,0,0,1
20349,것,0,0,1
20350,뛰어난,0,0,1
20351,견해,0,0,1
20352,뛰어난,0,0,1
20353,경지에,0,0,1
20354,뛰어난,0,0,1
20355,대가,0,0,1
20356,뛰어난,0,0,1
20357,덕,0,0,1
20358,뛰어난,0,0,1
20359,명장,0,0,1
20360,뛰어난,0,0,1
20361,모양,0,0,1
20362,뛰어난,0,0,1
20363,문채로,0,0,1
20364,뛰어난,0,0,1
20365,미인,0,0,1
20366,뛰어난,0,0,1
20367,사람,0,0,1
20368,뛰어난,0,0,1
20369,사람으로,0,0,1
20370,뛰어난,0,0,1
20371,성질,0,0,1
20372,뛰어난,0,0,1
20373,슬기나,0,0,1
20374,뛰어난,0,0,1
20375,역량을,0,0,1
20376,뛰어난,0,0,1
20377,영웅,0,0,1
20378,뛰어난,0,0,1
20379,예능을,0,0,1
20380,뛰어난,0,0,1
20381,자연의,0,0,1
20382,뛰어난,0,0,1
20383,재능,0,0,1
20384,뛰어난,0,0,1
20385,재능과,0,0,1
20386,뛰어난,0,0,1
20387,재주,0,0,1
20388,뛰어난,0,0,1
20389,재주나,0,0,1
20390,뛰어난,0,0,1
20391,지혜,0,0,1
20392,뛰어난,0,0,1
20393,진리,0,0,1
20394,뛰어난,0,0,1
20395,풍채와,0,0,1
20396,뛰어남,0,0,1
20397,뜻깊은,0,0,1
20398,뜻깊은,0,0,1
20399,일이나,0,0,1
20400,뜻을,0,0,1
20401,이루거나,0,0,1
20402,마땅하고,0,0,1
20403,마땅하고,0,0,1
20404,떳떳한,0,0,1
20405,마스터피스,0,0,1
20406,마음에,0,0,1
20407,들,0,0,1
20408,마음에,0,0,1
20409,들다,0,0,1
20410,마음에,0,0,1
20411,들어,0,0,1
20412,마음에,0,0,1
20413,여유가,0,0,1
20414,있다,0,0,1
20415,마음에,0,0,1
20416,흐뭇하거나,0,0,1
20417,마음에,0,0,1
20418,흐뭇하고,0,0,1
20419,마음에,0,0,1
20420,흐뭇하여,0,0,1
20421,마음에,0,0,1
20422,흡족하여,0,0,1
20423,마음을,0,0,1
20424,편안하고,0,0,1
20425,마음을,0,0,1
20426,편히,0,0,1
20427,마음이,0,0,1
20428,가볍고,0,0,1
20429,마음이,0,0,1
20430,들뜬,0,0,1
20431,마음이,0,0,1
20432,맑게,0,0,1
20433,마음이,0,0,1
20434,맞고,0,0,1
20435,마음이,0,0,1
20436,설레다,0,0,1
20437,마음이,0,0,1
20438,즐겁고,0,0,1
20439,마음이,0,0,1
20440,참되고,0,0,1
20441,마음이,0,0,1
20442,크다,0,0,1
20443,마음이,0,0,1
20444,편안하게,0,0,1
20445,마음이,0,0,1
20446,편안하다,0,0,1
20447,마음이,0,0,1
20448,평온하다,0,0,1
20449,마음이,0,0,1
20450,평온히,0,0,1
20451,마음이,0,0,1
20452,한가하게,0,0,1
20453,마음이,0,0,1
20454,한가하다,0,0,1
20455,마음이,0,0,1
20456,후련하게,0,0,1
20457,마음이,0,0,1
20458,후련하고,0,0,1
20459,마음이,0,0,1
20460,후련하다,0,0,1
20461,마음이,0,0,1
20462,흐뭇하고,0,0,1
20463,마음이,0,0,1
20464,흡족하게,0,0,1
20465,막힘없이,0,0,1
20466,막힘없이,0,0,1
20467,깨끗하고,0,0,1
20468,막힘없이,0,0,1
20469,잘,0,0,1
20470,막힘이,0,0,1
20471,없는,0,0,1
20472,막힘이,0,0,1
20473,없다,0,0,1
20474,막힘이,0,0,1
20475,없이,0,0,1
20476,만족,0,0,1
20477,만족과,0,0,1
20478,만족과,0,0,1
20479,기쁨을,0,0,1
20480,만족스러운,0,0,1
20481,만족스러운,0,0,1
20482,데가,0,0,1
20483,만족스러운,0,0,1
20484,듯이,0,0,1
20485,만족스러운,0,0,1
20486,듯하다,0,0,1
20487,만족스러운,0,0,1
20488,모양,0,0,1
20489,만족스럽거나,0,0,1
20490,만족스럽게,0,0,1
20491,만족스럽다,0,0,1
20492,만족시키는,0,0,1
20493,만족시키는,0,0,1
20494,일,0,0,1
20495,만족을,0,0,1
20496,줄,0,0,1
20497,만족하는,0,0,1
20498,만족하다,0,0,1
20499,만족한,0,0,1
20500,만족한,0,0,1
20501,마음이,0,0,1
20502,만족할,0,0,1
20503,만족할,0,0,1
20504,만큼,0,0,1
20505,만족할,0,0,1
20506,만하다,0,0,1
20507,만족할,0,0,1
20508,만한,0,0,1
20509,만족함,0,0,1
20510,만큼,0,0,1
20511,귀여운,0,0,1
20512,많다,0,0,1
20513,많은,0,0,1
20514,경험으로,0,0,1
20515,많은,0,0,1
20516,복리,0,0,1
20517,많은,0,0,1
20518,복리를,0,0,1
20519,많은,0,0,1
20520,복을,0,0,1
20521,말끔하게,0,0,1
20522,말끔하게,0,0,1
20523,바로잡다,0,0,1
20524,말끔하게,0,0,1
20525,바로잡히다,0,0,1
20526,말끔하게,0,0,1
20527,반듯이,0,0,1
20528,말끔하게,0,0,1
20529,이루어지다,0,0,1
20530,말끔하게,0,0,1
20531,하다,0,0,1
20532,말끔하고,0,0,1
20533,말끔하고,0,0,1
20534,깨끗하게,0,0,1
20535,말끔하다,0,0,1
20536,말끔하여,0,0,1
20537,말끔한,0,0,1
20538,말끔한,0,0,1
20539,모양,0,0,1
20540,말끔히,0,0,1
20541,말끔히,0,0,1
20542,가다듬어,0,0,1
20543,말쑥하고,0,0,1
20544,말쑥하고,0,0,1
20545,곱다,0,0,1
20546,말쑥하고,0,0,1
20547,단정하게,0,0,1
20548,말쑥하고,0,0,1
20549,잘생겨,0,0,1
20550,말쑥하다,0,0,1
20551,말쑥한,0,0,1
20552,모양,0,0,1
20553,말을,0,0,1
20554,정답게,0,0,1
20555,말짱하게,0,0,1
20556,말짱하다,0,0,1
20557,맑거나,0,0,1
20558,맑거나,0,0,1
20559,고르다,0,0,1
20560,맑게,0,0,1
20561,맑게,0,0,1
20562,개는,0,0,1
20563,맑고,0,0,1
20564,맑고,0,0,1
20565,고상한,0,0,1
20566,맑고,0,0,1
20567,고움,0,0,1
20568,맑고,0,0,1
20569,깨끗하다,0,0,1
20570,맑고,0,0,1
20571,깨끗하다는,0,0,1
20572,맑고,0,0,1
20573,깨끗한,0,0,1
20574,맑고,0,0,1
20575,또렷한,0,0,1
20576,맑고,0,0,1
20577,보드랍다,0,0,1
20578,맑고,0,0,1
20579,산뜻하게,0,0,1
20580,맑고,0,0,1
20581,아름다움,0,0,1
20582,맑고,0,0,1
20583,아름다움을,0,0,1
20584,맑고,0,0,1
20585,아름답다,0,0,1
20586,맑고,0,0,1
20587,투명하다,0,0,1
20588,맑고,0,0,1
20589,환하게,0,0,1
20590,맑고,0,0,1
20591,환한,0,0,1
20592,맑다,0,0,1
20593,맑다는,0,0,1
20594,맑다는,0,0,1
20595,뜻,0,0,1
20596,맑아지는,0,0,1
20597,맑아지는,0,0,1
20598,모양,0,0,1
20599,맑은,0,0,1
20600,맑은,0,0,1
20601,티가,0,0,1
20602,맑은,0,0,1
20603,향기가,0,0,1
20604,맛,0,0,1
20605,좋은,0,0,1
20606,맛깔스럽게,0,0,1
20607,맛도,0,0,1
20608,좋은,0,0,1
20609,맛이,0,0,1
20610,개운하게,0,0,1
20611,맛이,0,0,1
20612,있게,0,0,1
20613,맛이,0,0,1
20614,있다,0,0,1
20615,맛이,0,0,1
20616,있으며,0,0,1
20617,맛이,0,0,1
20618,좋게,0,0,1
20619,맛이,0,0,1
20620,좋음,0,0,1
20621,맛있게,0,0,1
20622,맛있게,0,0,1
20623,먹는,0,0,1
20624,맛있게,0,0,1
20625,먹다,0,0,1
20626,맛있게,0,0,1
20627,씹는,0,0,1
20628,맛있게,0,0,1
20629,씹다,0,0,1
20630,맛있는,0,0,1
20631,맛있는,0,0,1
20632,것을,0,0,1
20633,맛있다,0,0,1
20634,맛집,0,0,1
20635,맞게,0,0,1
20636,행동하는,0,0,1
20637,매력에,0,0,1
20638,이끌리는,0,0,1
20639,매력에,0,0,1
20640,이끌리다,0,0,1
20641,매력이,0,0,1
20642,있다,0,0,1
20643,매력있다,0,0,1
20644,매력적이다,0,0,1
20645,매우,0,0,1
20646,고귀한,0,0,1
20647,매우,0,0,1
20648,곱다,0,0,1
20649,매우,0,0,1
20650,공손하게,0,0,1
20651,매우,0,0,1
20652,구성지고,0,0,1
20653,매우,0,0,1
20654,귀엽게,0,0,1
20655,매우,0,0,1
20656,귀중하게,0,0,1
20657,매우,0,0,1
20658,귀하다,0,0,1
20659,매우,0,0,1
20660,그러하다,0,0,1
20661,매우,0,0,1
20662,기뻐서,0,0,1
20663,매우,0,0,1
20664,기뻐하고,0,0,1
20665,매우,0,0,1
20666,기쁘다,0,0,1
20667,매우,0,0,1
20668,기쁨,0,0,1
20669,매우,0,0,1
20670,깨끗하고,0,0,1
20671,매우,0,0,1
20672,꾸준한,0,0,1
20673,매우,0,0,1
20674,꾸준함,0,0,1
20675,매우,0,0,1
20676,넉넉하고,0,0,1
20677,매우,0,0,1
20678,다정하다,0,0,1
20679,매우,0,0,1
20680,다행스럽다,0,0,1
20681,매우,0,0,1
20682,두텁다,0,0,1
20683,매우,0,0,1
20684,따뜻하게,0,0,1
20685,매우,0,0,1
20686,따뜻하다,0,0,1
20687,매우,0,0,1
20688,뛰어나,0,0,1
20689,매우,0,0,1
20690,뛰어나다,0,0,1
20691,매우,0,0,1
20692,뛰어난,0,0,1
20693,매우,0,0,1
20694,뛰어남,0,0,1
20695,매우,0,0,1
20696,만족스러운,0,0,1
