,ngram,NEG,NEUT,POS
2127,기구/XR,1.0,0.0,0.0
2128,기구/XR;하/XSA,1.0,0.0,0.0
2129,기금/NNG,0.0,0.0,1.0
2130,기나길/VA,0.0,0.0,1.0
2131,기나길/VA;ㄴ/ETM,0.0,0.0,1.0
2132,기나길/VA;ㄴ/ETM;절대/NNG,0.0,0.0,1.0
2133,기냥/MAG,1.0,0.0,0.0
2134,기념/NNG,0.0,0.0,1.0
2135,기념/NNG;사진/NNG,0.0,0.0,1.0
2136,기념/NNG;사진/NNG;촬영/NNG,0.0,0.0,1.0
2137,기능/NNG,0.0,0.0,1.0
2138,기능/NNG;을/JKO,0.0,0.0,1.0
2139,기능/NNG;을/JKO;함께/MAG,0.0,0.0,1.0
2140,기능/NNG;적/XSN,0.0,0.0,1.0
2141,기능/NNG;적/XSN;으로/JKB,0.0,0.0,1.0
2142,기다리/VV,0.0,0.0,1.0
2143,기대/NNG,0.0,0.0,1.0
2144,기대/NNG;되/XSV,0.0,0.0,1.0
2145,기대/NNG;를/JKO,0.0,0.0,1.0
2146,기대/NNG;를/JKO;모으/VV,0.0,0.0,1.0
2147,기대/NNG;를/JKO;한층/MAG,0.0,0.0,1.0
2148,기대/NNG;와/JC,0.0,0.0,1.0
2149,기대/NNG;와/JC;관심/NNG,0.0,0.0,1.0
2150,기대/NNG;하/XSV,0.0,0.0,1.0
2151,기대주/NNG,0.0,0.0,1.0
2152,기대주/NNG;이/VCP,0.0,0.0,1.0
2153,기도/NNG,0.0,0.0,1.0
2154,기도/NNG;하/XSV,0.0,0.0,1.0
2155,기량/NNG,0.0,0.0,1.0
2156,기량/NNG;을/JKO,0.0,0.0,1.0
2157,기량/NNG;을/JKO;선보이/VV,0.0,0.0,1.0
2158,기록/NNG,0.0,0.0,1.0
2159,기록/NNG;이/VCP,0.0,0.0,1.0
2160,기만/NNG,1.0,0.0,0.0
2161,기만/NNG;하/XSV,1.0,0.0,0.0
2162,기반/NNG,0.0,0.0,1.0
2163,기반/NNG;을/JKO,0.0,0.0,1.0
2164,기반/NNG;을/JKO;다지/VV,0.0,0.0,1.0
2165,기본/NNG,0.0,0.0,1.0
2166,기본/NNG;적/XSN,0.0,0.0,1.0
2167,기본/NNG;적/XSN;이/VCP,0.0,0.0,1.0
2168,기분/NNG,0.5,0.5,0.0
2169,기분/NNG;이/JKS,0.5,0.5,0.0
2170,기분/NNG;이/JKS;들/VV,0.5,0.5,0.0
2171,기뻐하/VV,0.0,0.0,1.0
2172,기쁘/VA,0.0,0.0,1.0
2173,기쁘/VA;게/EC,0.0,0.0,1.0
2174,기쁘/VA;게/EC;참여/NNG,0.0,0.0,1.0
2175,기쁘/VA;ㅂ니다/EF,0.0,0.0,1.0
2176,기쁨/NNG,0.0,0.0,1.0
2177,기색/NNG,0.0,0.0,0.0
2178,기색/NNG;으로/JKB,0.0,0.0,0.0
2179,기소/NNG,1.0,0.0,0.0
2180,기술/NNG,1.0,0.0,0.0
2181,기술/NNG;의/JKG,1.0,0.0,0.0
2182,기술/NNG;의/JKG;노예/NNG,1.0,0.0,0.0
2183,기약/NNG,1.0,0.0,0.0
2184,기약/NNG;조차/JX,1.0,0.0,0.0
2185,기약/NNG;조차/JX;하/VV,1.0,0.0,0.0
2186,기억/NNG,0.0,1.0,0.0
2187,기억/NNG;되/XSV,0.0,1.0,0.0
2188,기억나/VV,0.0,0.0,1.0
2189,기억나/VV;게/EC,0.0,0.0,1.0
2190,기억나/VV;게/EC;하/VX,0.0,0.0,1.0
2191,기업/NNG,0.5,0.0,0.5
2192,기업/NNG;들/XSN,1.0,0.0,0.0
2193,기업/NNG;들/XSN;도/JX,1.0,0.0,0.0
2194,기업/NNG;은/JX,1.0,0.0,0.0
2195,기업/NNG;은/JX;망하/VV,1.0,0.0,0.0
2196,기업/NNG;이/VCP,0.0,0.0,1.0
2197,기업/NNG;정부/NNG,0.0,0.0,1.0
2198,기업/NNG;정부/NNG;가/JKS,0.0,0.0,1.0
2199,기여/NNG,0.0,0.0,1.0
2200,기여/NNG;도/NNG,0.0,0.0,1.0
2201,기여/NNG;도/NNG;가/JKS,0.0,0.0,1.0
2202,기여/NNG;하/XSV,0.0,0.0,1.0
2203,기운/NNG,0.0,0.0,1.0
2204,기운/NNG;생동/NNG,0.0,0.0,1.0
2205,기운/NNG;생동/NNG;속/NNG,0.0,0.0,1.0
2206,기울이/VV,1.0,0.0,0.0
2207,기적/NNG,0.0,0.0,1.0
2208,기존/NNG,0.0,0.0,1.0
2209,기존/NNG;화장품/NNG,0.0,0.0,1.0
2210,기존/NNG;화장품/NNG;보다/JKB,0.0,0.0,1.0
2211,기준/NNG,1.0,0.0,0.0
2212,기준/NNG;을/JKO,1.0,0.0,0.0
2213,기증/NNG,0.0,0.0,1.0
2214,기증/NNG;하/XSV,0.0,0.0,1.0
2215,기증/NNG;하/XSV;는/ETM,0.0,0.0,1.0
2216,기초/NNG,0.0,0.0,1.0
2217,기초/NNG;부터/JX,0.0,0.0,1.0
2218,기초/NNG;부터/JX;살피/VV,0.0,0.0,1.0
2219,기피/NNG,0.5,0.0,0.0
2220,기피/NNG;하/XSV,1.0,0.0,0.0
2221,기형아/NNG,1.0,0.0,0.0
2222,기회/NNG,0.0,0.0,1.0
2223,기회/NNG;가/JKC,0.0,0.0,1.0
2224,기회/NNG;가/JKC;되/VV,0.0,0.0,1.0
2225,기회/NNG;를/JKO,0.0,0.0,1.0
2226,기회/NNG;를/JKO;던지/VV,0.0,0.0,1.0
2227,기회/NNG;를/JKO;얻/VV,0.0,0.0,1.0
2228,기회/NNG;를/JKO;주/VV,0.0,0.0,1.0
2229,기회/NNG;이/VCP,0.0,0.0,1.0
2230,기회주의/NNG,1.0,0.0,0.0
2231,기회주의/NNG;적/XSN,1.0,0.0,0.0
2232,기획/NNG,0.0,0.0,1.0
2233,기획/NNG;하/XSV,0.0,0.0,1.0
2234,기획물/NNG,1.0,0.0,0.0
2235,기획물/NNG;비디오/NNG,1.0,0.0,0.0
2236,기획물/NNG;비디오/NNG;는/JX,1.0,0.0,0.0
2237,긴급/NNG,1.0,0.0,0.0
2238,긴급/NNG;조치/NNG,1.0,0.0,0.0
2239,긴급/NNG;조치/NNG;위반/NNG,1.0,0.0,0.0
2240,긴박/NNG,0.0,0.0,1.0
2241,긴박/NNG;하/XSA,0.0,0.0,1.0
2242,긴박/NNG;하/XSA;ㄴ/ETM,0.0,0.0,1.0
2243,긴장/NNG,1.0,0.0,0.0
2244,긴장/NNG;시키/XSV,1.0,0.0,0.0
2245,긴장/NNG;이/JKS,1.0,0.0,0.0
2246,긴장/NNG;이/JKS;고조/NNG,1.0,0.0,0.0
2247,긴장감/NNG,1.0,0.0,0.0
2248,긴장감/NNG;이/JKS,1.0,0.0,0.0
2249,긴장감/NNG;이/JKS;조성/NNG,1.0,0.0,0.0
2250,길/NNG,0.625,0.0,0.375
2251,길/NNG;없/VA,1.0,0.0,0.0
2252,길/NNG;에서/JKB,1.0,0.0,0.0
2253,길/NNG;에서/JKB;마주치/VV,1.0,0.0,0.0
2254,길/NNG;은/JX,1.0,0.0,0.0
2255,길/NNG;은/JX;그리/MAG,1.0,0.0,0.0
2256,길/NNG;을/JKO,0.333333333,0.0,0.666666667
2257,길/NNG;을/JKO;불/NNG,1.0,0.0,0.0
2258,길/NNG;을/JKO;찾/VV,0.0,0.0,1.0
2259,길/NNG;을/JKO;택하/VV,0.0,0.0,1.0
2260,길/VA,0.0,0.0,1.0
2261,길/VA;ㄴ/ETM,0.0,0.0,1.0
2262,길/VA;ㄴ/ETM;설명/NNG,0.0,0.0,1.0
2263,길들이/VV,0.0,0.0,1.0
2264,길이*/MAG,0.0,0.0,1.0
2265,길이*/MAG;기억나/VV,0.0,0.0,1.0
2266,길이*/MAG;기억나/VV;게/EC,0.0,0.0,1.0
2267,길이/NNG,1.0,0.0,0.0
2268,길이/NNG;가/JKS,1.0,0.0,0.0
2269,길이/NNG;가/JKS;일정/NNG,1.0,0.0,0.0
2270,김/NNB,0.0,0.0,0.0
2271,김/NNB;에/JKB,0.0,0.0,0.0
2272,깃들/VV,0.0,0.0,1.0
2273,깃발/NNG,0.0,0.0,1.0
2274,깃발/NNG;을/JKO,0.0,0.0,1.0
2275,깃발/NNG;을/JKO;높이/MAG,0.0,0.0,1.0
2276,깊/VA,0.75,0.0,0.25
2277,깊/VA;게/EC,1.0,0.0,0.0
2278,깊/VA;게/EC;하/VX,1.0,0.0,0.0
2279,깊/VA;어/EC,1.0,0.0,0.0
2280,깊/VA;어/EC;지/VX,1.0,0.0,0.0
2281,깊/VA;은/ETM,1.0,0.0,0.0
2282,깊/VA;은/ETM;의혹/NNG,1.0,0.0,0.0
2283,까다롭/VA,1.0,0.0,0.0
2284,까닭/NNG,0.0,0.5,0.5
2285,까닭/NNG;이/VCP,0.0,1.0,0.0
2286,까맣/VA,1.0,0.0,0.0
2287,까맣/VA;ㄴ/ETM,1.0,0.0,0.0
2288,까맣/VA;ㄴ/ETM;단지/NNG,1.0,0.0,0.0
2289,까먹/VV,0.0,1.0,0.0
2290,까먹/VV;는/ETM,0.0,1.0,0.0
2291,까지/JX,0.13636363599999998,0.0,0.181818182
2292,까지/JX;는/JX,0.0,0.0,0.0
2293,까지/JX;도/JX,0.0,0.0,0.0
2294,까지/JX;묻/VV,1.0,0.0,0.0
2295,까지/JX;반대/NNG,1.0,0.0,0.0
2296,까지/JX;반대/NNG;를/JKO,1.0,0.0,0.0
2297,까지/JX;줄이/VV,0.0,0.0,1.0
2298,까지/JX;줄이/VV;ㄹ/ETM,0.0,0.0,1.0
2299,까지/JX;지키/VV,0.0,0.0,1.0
2300,까지/JX;지키/VV;ㄹ/ETM,0.0,0.0,1.0
2301,까지/JX;참여/NNG,0.0,0.0,1.0
2302,까지/JX;참여/NNG;하/XSV,0.0,0.0,1.0
2303,까지/JX;하/VV,1.0,0.0,0.0
2304,까지/JX;하/VV;았/EP,1.0,0.0,0.0
2305,까지/JX;하/VX,0.0,0.0,0.0
2306,깎/VV,1.0,0.0,0.0
2307,깎/VV;았/EP,1.0,0.0,0.0
2308,깎/VV;았/EP;다/EF,1.0,0.0,0.0
2309,깎/VV;았었/EP,1.0,0.0,0.0
2310,깎/VV;았었/EP;는데/EC,1.0,0.0,0.0
2311,깎아지르/VA,1.0,0.0,0.0
2312,깎아지르/VA;ㄴ/ETM,1.0,0.0,0.0
2313,깎아지르/VA;ㄴ/ETM;듯/NNB,1.0,0.0,0.0
2314,깔리/VV,0.0,0.5,0.5
2315,깔리/VV;어/EC,0.0,0.0,1.0
2316,깔리/VV;어/EC;있/VX,0.0,0.0,1.0
2317,깜깜/MAG,1.0,0.0,0.0
2318,깜깜/MAG;하/XSA,1.0,0.0,0.0
2319,깜깜/MAG;하/XSA;ㄴ/ETM,1.0,0.0,0.0
2320,깜찍/XR,0.0,0.0,0.0
2321,깜찍/XR;하/XSA,0.0,0.0,0.0
2322,깨/VV,0.0,0.5,0.5
2323,깨/VV;고/EC,0.0,0.0,1.0
2324,깨/VV;고/EC;역사/NNG,0.0,0.0,1.0
2325,깨/VV;었/EP,0.0,1.0,0.0
2326,깨/VV;었/EP;지만/EC,0.0,1.0,0.0
2327,깨끗/XR,0.0,0.0,1.0
2328,깨끗/XR;하/XSA,0.0,0.0,1.0
2329,깨끗/XR;하/XSA;ㅁ/ETN,0.0,0.0,1.0
2330,깨닫/VV,0.25,0.0,0.75
2331,깨닫/VV;게/EC,0.0,0.0,1.0
2332,깨닫/VV;게/EC;하/VX,0.0,0.0,1.0
2333,깨닫/VV;는다/EC,1.0,0.0,0.0
2334,깨닫/VV;으면/EC,0.0,0.0,1.0
2335,깨닫/VV;으면/EC;실천/NNG,0.0,0.0,1.0
2336,깨우치/VV,0.0,0.0,1.0
2337,깨우치/VV;ㅁ/ETN,0.0,0.0,1.0
2338,깨치/VV,0.5,0.0,0.5
2339,깨치/VV;ㄴ/ETM,1.0,0.0,0.0
2340,깨치/VV;ㄴ/ETM;자/NNB,1.0,0.0,0.0
2341,깨치/VV;ㅁ/ETN,0.0,0.0,1.0
2342,깨치/VV;ㅁ/ETN;의/JKG,0.0,0.0,1.0
2343,꺼내/VV,0.333333333,0.333333333,0.0
2344,꺼내/VV;어/EC,0.0,0.5,0.0
2345,꺼내/VV;어/EC;마음/NNG,0.0,0.0,0.0
2346,꺼내/VV;지/EC,1.0,0.0,0.0
2347,꺼내/VV;지/EC;못하/VX,1.0,0.0,0.0
2348,꺼리/VV,1.0,0.0,0.0
2349,꺼리/VV;어요/EF,1.0,0.0,0.0
2350,꺼멓/VA,1.0,0.0,0.0
2351,꺼멓/VA;고/EC,1.0,0.0,0.0
2352,꺼멓/VA;고/EC;번들번들/MAG,1.0,0.0,0.0
2353,꺾이/VV,1.0,0.0,0.0
2354,껍데기/NNG,1.0,0.0,0.0
2355,껍데기/NNG;만/JX,1.0,0.0,0.0
2356,껍데기/NNG;만/JX;남/VV,1.0,0.0,0.0
2357,껍질/NNG,1.0,0.0,0.0
2358,께/JKB,1.0,0.0,0.0
2359,꼬/VV,1.0,0.0,0.0
2360,꼭/MAG,0.0,0.0,0.666666667
2361,꼭/MAG;필요/NNG,0.0,0.0,1.0
2362,꼭/MAG;필요/NNG;하/XSA,0.0,0.0,1.0
2363,꼴/XSN,0.0,0.0,0.0
2364,꼼꼼/XR,0.0,0.0,1.0
2365,꼼꼼/XR;하/XSA,0.0,0.0,1.0
2366,꼼꼼/XR;하/XSA;게/EC,0.0,0.0,1.0
2367,꼽/VV,0.0,0.0,1.0
2368,꼽/VV;을/ETM,0.0,0.0,1.0
2369,꼽/VV;을/ETM;만/NNB,0.0,0.0,1.0
2370,꼽히/VV,0.0,0.0,1.0
2371,꽃/NNG,0.0,0.0,1.0
2372,꽃/NNG;보다/JKB,0.0,0.0,1.0
2373,꽃/NNG;보다/JKB;더/MAG,0.0,0.0,1.0
2374,꽃/NNG;을/JKO,0.0,0.0,1.0
2375,꽃/NNG;을/JKO;피우/VV,0.0,0.0,1.0
2376,꽃잎/NNG,0.0,0.0,1.0
2377,꽃잎/NNG;처럼/JKB,0.0,0.0,1.0
2378,꽃잎/NNG;처럼/JKB;화려/XR,0.0,0.0,1.0
2379,꽤/MAG,0.0,0.0,1.0
2380,꽤/MAG;맞/VV,0.0,0.0,1.0
2381,꽤/MAG;맞/VV;아/EC,0.0,0.0,1.0
2382,꾸/VV,0.0,1.0,0.0
2383,꾸/VV;었/EP,0.0,1.0,0.0
2384,꾸/VV;었/EP;는지/EC,0.0,1.0,0.0
2385,꾸미/VV,0.0,0.0,1.0
2386,꾸미/VV;어/EC,0.0,0.0,1.0
2387,꾸미/VV;어/EC;지/VX,0.0,0.0,1.0
2388,꾸준히/MAG,0.5,0.0,0.5
2389,꾸준히/MAG;문제/NNG,1.0,0.0,0.0
2390,꾸준히/MAG;문제/NNG;를/JKO,1.0,0.0,0.0
2391,꾸짖/VV,1.0,0.0,0.0
2392,꾼/XSN,1.0,0.0,0.0
2393,꿀/NNG,1.0,0.0,0.0
2394,꿀/NNG;을/JKO,1.0,0.0,0.0
2395,꿀/NNG;을/JKO;빨/VV,1.0,0.0,0.0
2396,꿀/NNG;혼자/NNG,1.0,0.0,0.0
2397,꿀/NNG;혼자/NNG;만/JX,1.0,0.0,0.0
2398,꿀단지/NNG,1.0,0.0,0.0
2399,꿀단지/NNG;가지/VV,1.0,0.0,0.0
2400,꿀단지/NNG;가지/VV;어다/EC,1.0,0.0,0.0
2401,꿀통/NNG,1.0,0.0,0.0
2402,꿀통/NNG;하나/NR,1.0,0.0,0.0
2403,꿀통/NNG;하나/NR;얻/VV,1.0,0.0,0.0
2404,꿈/NNG,0.0,0.428571429,0.428571429
2405,꿈/NNG;만/JX,0.0,0.0,1.0
2406,꿈/NNG;만/JX;같/VA,0.0,0.0,1.0
2407,꿈/NNG;에/JKB,0.0,1.0,0.0
2408,꿈/NNG;에/JKB;나비/NNG,0.0,1.0,0.0
2409,꿈/NNG;에서/JKB,0.0,1.0,0.0
2410,꿈/NNG;에서/JKB;깨/VV,0.0,1.0,0.0
2411,꿈/NNG;을/JKO,0.0,0.5,0.5
2412,꿈/NNG;을/JKO;갖/VV,0.0,0.0,1.0
2413,꿈/NNG;을/JKO;꾸/VV,0.0,1.0,0.0
2414,꿈/NNG;이/JKS,0.0,0.0,0.0
2415,꿈/NNG;이/JKS;부끄럽/VA,0.0,0.0,0.0
2416,꿈/NNG;이/VCP,0.0,0.0,1.0
2417,꿈/NNG;이/VCP;었/EP,0.0,0.0,1.0
2418,꿈꾸/VV,0.5,0.0,0.5
2419,꿈꾸/VV;었/EP,1.0,0.0,0.0
2420,꿈꾸/VV;었/EP;네/EC,1.0,0.0,0.0
2421,끄덕이/VV,0.0,0.0,1.0
2422,끈끈/XR,1.0,0.0,0.0
2423,끈끈/XR;하/XSA,1.0,0.0,0.0
2424,끈끈/XR;하/XSA;게/EC,1.0,0.0,0.0
2425,끈적끈적/MAG,0.0,1.0,0.0
2426,끊/VV,0.333333333,0.0,0.666666667
2427,끊/VV;어/EC,0.5,0.0,0.5
2428,끊/VV;어/EC;버리/VX,0.0,0.0,1.0
2429,끊/VV;어/EC;지/VX,1.0,0.0,0.0
2430,끊기/VV,1.0,0.0,0.0
2431,끊임없이/MAG,0.0,0.0,0.5
2432,끊임없이/MAG;반문/NNG,0.0,0.0,0.0
2433,끊임없이/MAG;반문/NNG;하/XSV,0.0,0.0,0.0
2434,끊임없이/MAG;파고들/VV,0.0,0.0,1.0
2435,끌/VV,0.0,0.0,1.0
2436,끌어당기/VV,0.0,0.0,1.0
2437,끝/NNG,0.4,0.0,0.4
2438,끝/NNG;가/VV,1.0,0.0,0.0
2439,끝/NNG;가/VV;ㄴ/ETM,1.0,0.0,0.0
2440,끝/NNG;까지/JX,0.5,0.0,0.5
2441,끝/NNG;까지/JX;반대/NNG,1.0,0.0,0.0
2442,끝/NNG;까지/JX;지키/VV,0.0,0.0,1.0
2443,끝/NNG;에/JKB,0.0,0.0,0.0
2444,끝/NNG;이/JKS,0.0,0.0,1.0
2445,끝/NNG;이/JKS;여물/VA,0.0,0.0,1.0
2446,끝내/VV,1.0,0.0,0.0
2447,끼/NNG,0.0,0.0,1.0
2448,ㄴ/ETM,0.370242215,0.058823529000000006,0.474048443
2449,ㄴ/ETM;가슴/NNG,0.0,0.0,1.0
2450,ㄴ/ETM;가슴/NNG;은/JX,0.0,0.0,1.0
2451,ㄴ/ETM;감/NNG,1.0,0.0,0.0
2452,ㄴ/ETM;감/NNG;이/JKS,1.0,0.0,0.0
2453,ㄴ/ETM;감동/NNG,0.0,0.0,1.0
2454,ㄴ/ETM;감동/NNG;으로/JKB,0.0,0.0,1.0
2455,ㄴ/ETM;값/NNG,0.333333333,0.0,0.666666667
2456,ㄴ/ETM;값/NNG;으로/JKB,1.0,0.0,0.0
2457,ㄴ/ETM;개념/NNG,0.0,0.0,1.0
2458,ㄴ/ETM;개념/NNG;만/JX,0.0,0.0,1.0
2459,ㄴ/ETM;개조/NNG,1.0,0.0,0.0
2460,ㄴ/ETM;개조/NNG;과제/NNG,1.0,0.0,0.0
2461,ㄴ/ETM;거/NNB,1.0,0.0,0.0
2462,ㄴ/ETM;거/NNB;이/VCP,1.0,0.0,0.0
2463,ㄴ/ETM;건배/NNG,1.0,0.0,0.0
2464,ㄴ/ETM;것/NNB,0.24137931,0.137931034,0.275862069
2465,ㄴ/ETM;것/NNB;같/VA,0.4,0.0,0.2
2466,ㄴ/ETM;것/NNB;도/JX,0.0,0.0,0.5
2467,ㄴ/ETM;것/NNB;들/XSN,0.0,0.0,1.0
2468,ㄴ/ETM;것/NNB;만/JX,0.0,0.0,1.0
2469,ㄴ/ETM;것/NNB;으로/JKB,0.0,0.0,1.0
2470,ㄴ/ETM;것/NNB;을/JKO,0.5,0.5,0.0
2471,ㄴ/ETM;것/NNB;이/JKC,0.0,0.0,1.0
2472,ㄴ/ETM;것/NNB;이/JKS,0.6,0.2,0.2
2473,ㄴ/ETM;것/NNB;이/VCP,0.0,0.222222222,0.0
2474,ㄴ/ETM;것/NNB;처럼/JKB,0.0,0.0,1.0
2475,ㄴ/ETM;결혼/NNG,1.0,0.0,0.0
2476,ㄴ/ETM;결혼/NNG;을/JKO,1.0,0.0,0.0
2477,ㄴ/ETM;경험/NNG,0.0,0.0,1.0
2478,ㄴ/ETM;고객/NNG,1.0,0.0,0.0
2479,ㄴ/ETM;고구려/NNP,0.0,0.0,1.0
2480,ㄴ/ETM;고구려/NNP;벽화/NNG,0.0,0.0,1.0
2481,ㄴ/ETM;곳/NNG,0.0,0.0,1.0
2482,ㄴ/ETM;곳/NNG;에서/JKB,0.0,0.0,1.0
2483,ㄴ/ETM;공간/NNG,0.0,0.0,1.0
2484,ㄴ/ETM;공간/NNG;이/JKS,0.0,0.0,1.0
2485,ㄴ/ETM;과오/NNG,1.0,0.0,0.0
2486,ㄴ/ETM;과오/NNG;를/JKO,1.0,0.0,0.0
2487,ㄴ/ETM;과제/NNG,0.5,0.0,0.5
2488,ㄴ/ETM;과제/NNG;가*/JKS,0.0,0.0,1.0
2489,ㄴ/ETM;과제/NNG;로/JKB,1.0,0.0,0.0
2490,ㄴ/ETM;관계/NNG,1.0,0.0,0.0
2491,ㄴ/ETM;관계/NNG;는/JX,1.0,0.0,0.0
2492,ㄴ/ETM;그/NP,1.0,0.0,0.0
2493,ㄴ/ETM;그/NP;는/JX,1.0,0.0,0.0
2494,ㄴ/ETM;그/NP;를/JKO,1.0,0.0,0.0
2495,ㄴ/ETM;그대로/MAG,0.0,0.0,1.0
2496,ㄴ/ETM;그룹/NNG,0.0,0.0,1.0
2497,ㄴ/ETM;그룹/NNG;이/VCP,0.0,0.0,1.0
2498,ㄴ/ETM;극장/NNG,0.0,0.0,1.0
2499,ㄴ/ETM;극장/NNG;공연/NNG,0.0,0.0,1.0
2500,ㄴ/ETM;기금/NNG,0.0,0.0,1.0
2501,ㄴ/ETM;기나길/VA,0.0,0.0,1.0
2502,ㄴ/ETM;기나길/VA;ㄴ/ETM,0.0,0.0,1.0
2503,ㄴ/ETM;기량/NNG,0.0,0.0,1.0
2504,ㄴ/ETM;기록/NNG,0.0,0.0,1.0
2505,ㄴ/ETM;기록/NNG;이/VCP,0.0,0.0,1.0
2506,ㄴ/ETM;기색/NNG,0.0,0.0,0.0
2507,ㄴ/ETM;기색/NNG;으로/JKB,0.0,0.0,0.0
2508,ㄴ/ETM;기여/NNG,0.0,0.0,1.0
2509,ㄴ/ETM;기회/NNG,0.0,0.0,1.0
2510,ㄴ/ETM;기회/NNG;를/JKO,0.0,0.0,1.0
2511,ㄴ/ETM;길/NNG,0.0,0.0,1.0
2512,ㄴ/ETM;김/NNB,0.0,0.0,0.0
2513,ㄴ/ETM;김/NNB;에/JKB,0.0,0.0,0.0
2514,ㄴ/ETM;깃발/NNG,0.0,0.0,1.0
2515,ㄴ/ETM;깃발/NNG;을/JKO,0.0,0.0,1.0
2516,ㄴ/ETM;꽃/NNG,0.0,0.0,1.0
2517,ㄴ/ETM;꽃/NNG;보다/JKB,0.0,0.0,1.0
2518,ㄴ/ETM;꿀/NNG,1.0,0.0,0.0
2519,ㄴ/ETM;꿀/NNG;을/JKO,1.0,0.0,0.0
2520,ㄴ/ETM;꿈/NNG,0.0,1.0,0.0
2521,ㄴ/ETM;꿈/NNG;을/JKO,0.0,1.0,0.0
2522,ㄴ/ETM;끝/NNG,0.0,0.0,0.0
2523,ㄴ/ETM;끝/NNG;에/JKB,0.0,0.0,0.0
2524,ㄴ/ETM;나/NP,0.333333333,0.0,0.666666667
2525,ㄴ/ETM;나/NP;를/JKO,0.0,0.0,1.0
2526,ㄴ/ETM;나/NP;의/JKG,0.5,0.0,0.5
2527,ㄴ/ETM;나이/NNG,1.0,0.0,0.0
2528,ㄴ/ETM;나이/NNG;의/JKG,1.0,0.0,0.0
2529,ㄴ/ETM;내/NP,0.0,1.0,0.0
2530,ㄴ/ETM;내/NP;가/JKS,0.0,1.0,0.0
2531,ㄴ/ETM;내용/NNG,0.5,0.0,0.5
2532,ㄴ/ETM;내용/NNG;들/XSN,0.0,0.0,1.0
2533,ㄴ/ETM;내용/NNG;이/JKS,1.0,0.0,0.0
2534,ㄴ/ETM;냄새/NNG,1.0,0.0,0.0
2535,ㄴ/ETM;노력/NNG,0.0,0.0,1.0
2536,ㄴ/ETM;노력/NNG;을/JKO,0.0,0.0,1.0
2537,ㄴ/ETM;논란/NNG,1.0,0.0,0.0
2538,ㄴ/ETM;논란/NNG;을/JKO,1.0,0.0,0.0
2539,ㄴ/ETM;논쟁점/NNG,0.0,0.0,1.0
2540,ㄴ/ETM;논쟁점/NNG;을/JKO,0.0,0.0,1.0
2541,ㄴ/ETM;누아르/NNG,0.0,0.0,1.0
2542,ㄴ/ETM;누아르/NNG;의/JKG,0.0,0.0,1.0
2543,ㄴ/ETM;눈/NNG,0.0,0.0,0.0
2544,ㄴ/ETM;눈/NNG;으로/JKB,0.0,0.0,0.0
2545,ㄴ/ETM;뉴스/NNG,0.0,0.0,1.0
2546,ㄴ/ETM;뉴스/NNG;를/JKO,0.0,0.0,1.0
2547,ㄴ/ETM;느낌/NNG,0.5,0.0,0.5
2548,ㄴ/ETM;느낌/NNG;그대로/MAG,0.0,0.0,1.0
2549,ㄴ/ETM;느낌/NNG;에/JKB,1.0,0.0,0.0
2550,ㄴ/ETM;다음/NNG,1.0,0.0,0.0
2551,ㄴ/ETM;다음/NNG;에/JKB,1.0,0.0,0.0
2552,ㄴ/ETM;단지/NNG,1.0,0.0,0.0
2553,ㄴ/ETM;단지/NNG;에/JKB,1.0,0.0,0.0
2554,ㄴ/ETM;대지/NNG,0.0,0.0,1.0
2555,ㄴ/ETM;대지/NNG;를/JKO,0.0,0.0,1.0
2556,ㄴ/ETM;데/NNB,0.333333333,0.0,0.0
2557,ㄴ/ETM;데/NNB;다/JX,0.0,0.0,0.0
2558,ㄴ/ETM;데/NNB;없이/MAG,1.0,0.0,0.0
2559,ㄴ/ETM;도시/NNG,0.0,0.0,1.0
2560,ㄴ/ETM;도시/NNG;풍경/NNG,0.0,0.0,1.0
2561,ㄴ/ETM;도움/NNG,0.0,0.0,1.0
2562,ㄴ/ETM;도움/NNG;이/JKC,0.0,0.0,1.0
2563,ㄴ/ETM;도전/NNG,1.0,0.0,0.0
2564,ㄴ/ETM;도전/NNG;으로/JKB,1.0,0.0,0.0
2565,ㄴ/ETM;독서/NNG,0.0,0.0,1.0
2566,ㄴ/ETM;독서/NNG;후/NNG,0.0,0.0,1.0
2567,ㄴ/ETM;뒤/NNG,0.0,1.0,0.0
2568,ㄴ/ETM;뒤/NNG;에/JKB,0.0,1.0,0.0
2569,ㄴ/ETM;듯/NNB,0.5,0.0,0.5
2570,ㄴ/ETM;듯/NNB;가파르/VA,1.0,0.0,0.0
2571,ㄴ/ETM;만큼/NNB,0.0,0.0,0.0
2572,ㄴ/ETM;말/NNG,1.0,0.0,0.0
2573,ㄴ/ETM;말/NNG;로/JKB,1.0,0.0,0.0
2574,ㄴ/ETM;말씀/NNG,0.0,0.0,1.0
2575,ㄴ/ETM;말씀/NNG;의/JKG,0.0,0.0,1.0
2576,ㄴ/ETM;맥/NNG,0.5,0.0,0.5
2577,ㄴ/ETM;맥/NNG;이/JKS,1.0,0.0,0.0
2578,ㄴ/ETM;면/NNG,0.0,0.0,1.0
2579,ㄴ/ETM;면/NNG;이/JKS,0.0,0.0,1.0
2580,ㄴ/ETM;모든/MM,1.0,0.0,0.0
2581,ㄴ/ETM;모든/MM;아버지/NNG,1.0,0.0,0.0
2582,ㄴ/ETM;모습/NNG,1.0,0.0,0.0
